"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,NA,""
"2","Keskihinnat:","",2.052,2.157,"1.894"
"3","","",NA,NA,""
"4","Neste,  Karjalankatu 7","23.06.",2.004,2.104,"1.894"
"5","ABC, Prisma Porintie 4 (E85 1.671)","20.06.",2.099,2.209,"-"
