"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,NA,NA
"2","Keskihinnat:","",1.967,2.067,1.863
"3","","",NA,NA,NA
"4","Neste,  Karjalankatu 7","28.06.",2.075,2.175,1.969
"5","Teboil (A), Sampaanala Nortamonkatu 35","27.06.",1.859,1.959,1.757
