"","Jakeluasema","PVM","95E10","98E","Di"
"1","","","",NA,""
"2","Keskihinnat:","","2.040",2.142,"2.171"
"3","","","",NA,""
"4","ABC, Talliketo Tallikedonkatu 12","08.02.","2.052",2.152,"-"
"5","St1, Kortela Vanha Turuntie, 8-tie","08.02.","-",2.129,"2.164"
"6","ABC, Kortela Unajantie 2, 8-tie","08.02.","2.053",2.153,"2.188"
"7","ABC, Prisma Porintie 4 (E85 1.671)","08.02.","2.053",2.163,"-"
"8","Neste,  Karjalankatu 7","07.02.","2.002",2.112,"2.162"
