"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,NA,""
"2","Keskihinnat:","",2.025,2.135,"2.047"
"3","","",NA,NA,""
"4","ABC, Prisma Porintie 4 (E85 1.671)","20.02.",2.033,2.143,"-"
"5","Neste,  Karjalankatu 7","19.02.",2.017,2.127,"2.047"
