"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,"",""
"2","Keskihinnat:","",1.97,"2.068","1.799"
"3","","",NA,"",""
"4","Teboil Express, Papinhaka Papinhaankatu 7","29.05.",1.961,"2.061","-"
"5","ABC, Prisma Porintie 4 (E85 1.671)","29.05.",1.974,"-","-"
"6","Neste,  Karjalankatu 7","28.05.",1.974,"2.074","1.799"
