"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,"",NA
"2","Keskihinnat:","",1.991,"2.086",1.991
"3","","",NA,"",NA
"4","Neste,  Karjalankatu 7","10.04.",1.979,"2.079",1.979
"5","Teboil Express, Papinhaka Papinhaankatu 7","10.04.",1.975,"2.075",1.975
"6","ABC, Talliketo Tallikedonkatu 12","10.04.",1.979,"-",1.979
"7","ABC, Prisma Porintie 4 (E85 1.671)","10.04.",1.979,"-",1.979
"8","Neste Oil, K-Supermarket Ahteentie 1","06.04.",2.004,"2.104",2.004
"9","Shell Express,  Karjalankatu (*Vpower)","06.04.",2.029,"-",2.029
