"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,NA,""
"2","Keskihinnat:","",2.084,2.189,"1.959"
"3","","",NA,NA,""
"4","Neste,  Karjalankatu 7","20.06.",2.069,2.169,"1.959"
"5","ABC, Prisma Porintie 4 (E85 1.671)","20.06.",2.099,2.209,"-"
