"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,"",""
"2","Keskihinnat:","",1.984,"2.084","2.089"
"3","","",NA,"",""
"4","Teboil Express, Papinhaka Papinhaankatu 7","07.12.",1.958,"2.058","2.078"
"5","Neste,  Karjalankatu 7","06.12.",1.999,"2.099","2.099"
"6","ABC, Talliketo Tallikedonkatu 12","06.12.",1.995,"2.095","-"
"7","ABC, Prisma Porintie 4 (E85 1.671)","06.12.",1.997,"-","-"
"8","Shell Express,  Karjalankatu (*Vpower)","06.12.",1.969,"*2.076","-"
