"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,"",NA
"2","Keskihinnat:","",1.869,"1.959",1.949
"3","","",NA,"",NA
"4","Neste,  Karjalankatu 7","16.12.",1.879,"-",1.939
"5","Teboil Express, Papinhaka Papinhaankatu 7","14.12.",1.859,"1.959",1.959
