"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,NA,""
"2","Keskihinnat:","",1.844,1.949,"1.999"
"3","","",NA,NA,""
"4","Neste,  Karjalankatu 7","28.12.",1.869,1.979,"1.999"
"5","Teboil Express, Papinhaka Papinhaankatu 7","28.12.",1.819,1.919,"-"
