"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,NA,""
"2","Keskihinnat:","",2.012,2.137,"2.030"
"3","","",NA,NA,""
"4","Neste,  Karjalankatu 7","20.02.",1.991,2.131,"2.030"
"5","ABC, Prisma Porintie 4 (E85 1.671)","20.02.",2.033,2.143,"-"
