"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,NA,""
"2","Keskihinnat:","",2.052,2.156,"2.087"
"3","","",NA,NA,""
"4","ABC, Sale Monnankatu 4","23.02.",2.093,2.193,"2.123"
"5","Teboil Express, Papinhaka Papinhaankatu 7","23.02.",1.976,2.076,"2.014"
"6","ABC, Kortela Unajantie 2, 8-tie","22.02.",2.093,2.193,"2.123"
"7","Neste,  Karjalankatu 7","22.02.",2.064,2.174,"2.089"
"8","ABC, Prisma Porintie 4 (E85 1.671)","20.02.",2.033,2.143,"-"
