"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,"",""
"2","Keskihinnat:","",1.872,"1.964","1.774"
"3","","",NA,"",""
"4","Teboil Express, Papinhaka Papinhaankatu 7","10.05.",1.862,"1.962","1.771"
"5","Neste,  Karjalankatu 7","09.05.",1.866,"1.966","1.776"
"6","Shell Express,  Karjalankatu (*Vpower)","09.05.",1.889,"*1.999","-"
