"","Jakeluasema","PVM","95E10","98E","Di"
"1","","","",NA,""
"2","Keskihinnat:","","2.010",2.136,"2.158"
"3","","","",NA,""
"4","ABC, Kortela Unajantie 2, 8-tie","01.02.","2.093",2.203,"2.223"
"5","ABC, Prisma Porintie 4 (E85 1.671)","01.02.","-",2.223,"-"
"6","Neste,  Karjalankatu 7","31.01.","1.976",2.076,"2.122"
"7","St1,  Nortamonkatu 19","31.01.","1.991",2.101,"2.129"
"8","Teboil Express, Papinhaka Papinhaankatu 7","31.01.","1.978",2.078,"-"
