"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,NA,""
"2","Keskihinnat:","",1.991,2.096,"2.047"
"3","","",NA,NA,""
"4","Neste,  Karjalankatu 7","19.02.",2.017,2.127,"2.047"
"5","Teboil Express, Papinhaka Papinhaankatu 7","15.02.",1.964,2.064,"-"
