"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,"",""
"2","Keskihinnat:","",1.969,"2.061","1.798"
"3","","",NA,"",""
"4","Neste,  Karjalankatu 7","13.06.",1.983,"2.023","1.798"
"5","Teboil Express, Papinhaka Papinhaankatu 7","13.06.",1.979,"2.079","-"
"6","ABC, Sale Monnankatu 4","12.06.",1.968,"2.068","-"
"7","Neste Oil, K-Supermarket Ahteentie 1","12.06.",1.948,"2.048","-"
"8","ABC, Prisma Porintie 4 (E85 1.671)","12.06.",1.979,"2.089","-"
"9","Shell Express,  Karjalankatu (*Vpower)","12.06.",1.959,"*2.069","-"
