"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,NA,""
"2","Keskihinnat:","",2.063,2.17,"2.106"
"3","","",NA,NA,""
"4","ABC, Kortela Unajantie 2, 8-tie","22.02.",2.093,2.193,"2.123"
"5","Neste,  Karjalankatu 7","22.02.",2.064,2.174,"2.089"
"6","ABC, Prisma Porintie 4 (E85 1.671)","20.02.",2.033,2.143,"-"
