"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,NA,""
"2","Keskihinnat:","",2.003,2.103,"1.799"
"3","","",NA,NA,""
"4","Neste,  Karjalankatu 7","28.05.",1.974,2.074,"1.799"
"5","Teboil Express, Papinhaka Papinhaankatu 7","25.05.",2.032,2.132,"-"
