"","Jakeluasema","PVM","95E10","98E","Di"
"1","","","",NA,""
"2","Keskihinnat:","","2.041",2.142,"2.166"
"3","","","",NA,""
"4","Neste,  Karjalankatu 7","10.02.","2.004",2.114,"2.147"
"5","ABC, Talliketo Tallikedonkatu 12","08.02.","2.052",2.152,"-"
"6","St1, Kortela Vanha Turuntie, 8-tie","08.02.","-",2.129,"2.164"
"7","ABC, Kortela Unajantie 2, 8-tie","08.02.","2.053",2.153,"2.188"
"8","ABC, Prisma Porintie 4 (E85 1.671)","08.02.","2.053",2.163,"-"
