"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,"",""
"2","Keskihinnat:","",1.999,"2.110","2.099"
"3","","",NA,"",""
"4","Neste,  Karjalankatu 7","13.02.",1.978,"2.088","2.099"
"5","ABC, Talliketo Tallikedonkatu 12","13.02.",2.011,"2.121","-"
"6","ABC, Prisma Porintie 4 (E85 1.671)","13.02.",2.012,"2.122","-"
"7","Shell Express,  Karjalankatu (*Vpower)","12.02.",1.993,"*2.013","-"
