"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,NA,NA
"2","Keskihinnat:","",1.859,1.959,1.979
"3","","",NA,NA,NA
"4","Teboil Express, Papinhaka Papinhaankatu 7","27.12.",1.848,1.948,1.959
"5","Neste,  Karjalankatu 7","26.12.",1.869,1.969,1.999
