"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,"",""
"2","Keskihinnat:","",2.001,"2.114","2.128"
"3","","",NA,"",""
"4","ABC, Talliketo Tallikedonkatu 12","13.02.",2.011,"2.121","-"
"5","ABC, Prisma Porintie 4 (E85 1.671)","13.02.",2.012,"2.122","-"
"6","Neste,  Karjalankatu 7","12.02.",1.988,"2.098","2.128"
"7","Shell Express,  Karjalankatu (*Vpower)","12.02.",1.993,"*2.013","-"
