"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,"",""
"2","Keskihinnat:","",2.004,"2.115","2.079"
"3","","",NA,"",""
"4","Neste,  Karjalankatu 7","16.02.",2.042,"2.152","2.079"
"5","Teboil Express, Papinhaka Papinhaankatu 7","15.02.",1.964,"2.064","-"
"6","ABC, Talliketo Tallikedonkatu 12","13.02.",2.011,"2.121","-"
"7","ABC, Prisma Porintie 4 (E85 1.671)","13.02.",2.012,"2.122","-"
"8","Shell Express,  Karjalankatu (*Vpower)","12.02.",1.993,"*2.013","-"
