"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,"",""
"2","Keskihinnat:","",1.98,"2.046","1.847"
"3","","",NA,"",""
"4","Neste,  Karjalankatu 7","18.05.",2.004,"2.104","1.874"
"5","ABC, Prisma Porintie 4 (E85 1.671)","18.05.",2.02,"-","-"
"6","ABC, Sale Monnankatu 4","18.05.",2.015,"-","-"
"7","Neste Oil, K-Supermarket Ahteentie 1","18.05.",1.995,"-","1.865"
"8","Neste, Syvärauma Syväraumankatu 24","17.05.",1.959,"-","-"
"9","Teboil Express, Papinhaka Papinhaankatu 7","16.05.",1.888,"1.988","1.801"
