"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,"",""
"2","Keskihinnat:","",2.021,"2.126","2.146"
"3","","",NA,"",""
"4","Teboil Express, Papinhaka Papinhaankatu 7","22.11.",2.005,"2.105","-"
"5","Shell Express,  Karjalankatu (*Vpower)","22.11.",2.005,"*2.115","-"
"6","Neste,  Karjalankatu 7","21.11.",2.029,"2.129","2.129"
"7","St1,  Nortamonkatu 19","21.11.",2.022,"2.122","2.144"
"8","ABC, Prisma Porintie 4 (E85 1.671)","21.11.",2.034,"2.144","2.157"
"9","ABC, Talliketo Tallikedonkatu 12","21.11.",2.032,"2.132","2.155"
