"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,NA,NA
"2","Keskihinnat:","",1.951,2.051,1.842
"3","","",NA,NA,NA
"4","Teboil (A), Sampaanala Nortamonkatu 35","25.06.",1.898,1.998,1.789
"5","Neste,  Karjalankatu 7","24.06.",2.004,2.104,1.894
