"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,NA,""
"2","Keskihinnat:","",1.993,2.098,"2.052"
"3","","",NA,NA,""
"4","Neste,  Karjalankatu 7","17.02.",2.022,2.132,"2.052"
"5","Teboil Express, Papinhaka Papinhaankatu 7","15.02.",1.964,2.064,"-"
