"","Jakeluasema","PVM","95E10","98E","Di"
"1","","","","",""
"2","Keskihinnat:","","2.595","2.647","2.461"
"3","","","","",""
"4","St1,  Nortamonkatu 19","21.06.","2.599","-","-"
"5","ABC, Prisma Porintie 4 (E85 1.304)","21.06.","2.608","-","-"
"6","Shell Express,  Karjalankatu (*Vpower)","21.06.","2.579","*2.689","-"
"7","Neste,  Karjalankatu 7","19.06.","-","2.647","2.461"
