"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,"",""
"2","Keskihinnat:","",1.934,"2.049","1.850"
"3","","",NA,"",""
"4","Teboil Express, Papinhaka Papinhaankatu 7","13.05.",1.933,"2.033","1.834"
"5","Neste,  Karjalankatu 7","12.05.",1.953,"2.053","1.854"
"6","ABC, Sale Monnankatu 4","12.05.",1.961,"2.061","1.862"
"7","Shell Express,  Karjalankatu (*Vpower)","09.05.",1.889,"*1.999","-"
