"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,"",""
"2","Keskihinnat:","",1.928,"2.012","1.847"
"3","","",NA,"",""
"4","ABC, Sale Monnankatu 4","12.05.",1.961,"2.061","1.862"
"5","Neste,  Karjalankatu 7","11.05.",1.999,"-","1.909"
"6","Teboil Express, Papinhaka Papinhaankatu 7","10.05.",1.862,"1.962","1.771"
"7","Shell Express,  Karjalankatu (*Vpower)","09.05.",1.889,"*1.999","-"
