"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,"",""
"2","Keskihinnat:","",2.032,"2.140","2.178"
"3","","",NA,"",""
"4","Teboil Express, Papinhaka Papinhaankatu 7","24.11.",1.978,"2.078","-"
"5","Neste,  Karjalankatu 7","23.11.",2.059,"2.159","2.184"
"6","ABC, Talliketo Tallikedonkatu 12","23.11.",2.095,"2.195","2.225"
"7","Shell Express,  Karjalankatu (*Vpower)","22.11.",2.005,"*2.115","-"
"8","St1,  Nortamonkatu 19","21.11.",2.022,"2.122","2.144"
"9","ABC, Prisma Porintie 4 (E85 1.671)","21.11.",2.034,"2.144","2.157"
