"","Jakeluasema","PVM","95E10","98E","Di"
"1","","","","",""
"2","Keskihinnat:","","2.060","2.165","2.046"
"3","","","","",""
"4","ABC, Talliketo Tallikedonkatu 12","11.03.","2.057","2.167","-"
"5","ABC, Prisma Porintie 4 (E85 1.671)","11.03.","2.058","2.168","-"
"6","ABC, Kortela Unajantie 2, 8-tie","11.03.","2.093","2.193","-"
"7","Neste,  Karjalankatu 7","10.03.","2.032","2.132","2.082"
"8","Teboil Express, Papinhaka Papinhaankatu 7","08.03.","-","-","2.010"
