"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,"",NA
"2","Keskihinnat:","",1.885,"1.981",1.988
"3","","",NA,"",NA
"4","Neste,  Karjalankatu 7","13.12.",1.859,"1.959",1.959
"5","Teboil Express, Papinhaka Papinhaankatu 7","12.12.",1.859,"1.959",1.959
"6","ABC, Talliketo Tallikedonkatu 12","11.12.",1.924,"2.024",2.034
"7","Shell Express,  Karjalankatu (*Vpower)","11.12.",1.899,"-",1.999
