"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,NA,""
"2","Keskihinnat:","",2.026,2.126,"1.912"
"3","","",NA,NA,""
"4","Neste,  Karjalankatu 7","16.06.",2.004,2.104,"1.874"
"5","ABC, Kortela Unajantie 2, 8-tie","14.06.",2.099,2.199,"-"
"6","St1,  Nortamonkatu 19","14.06.",2.089,2.189,"1.949"
"7","Teboil Express, Papinhaka Papinhaankatu 7","14.06.",1.913,2.013,"-"
