"","Jakeluasema","PVM","95E10","98E","Di"
"1","","","","",""
"2","Keskihinnat:","","2.045","2.167","2.046"
"3","","","","",""
"4","ABC, Kortela Unajantie 2, 8-tie","11.03.","2.093","2.193","-"
"5","ABC, Prisma Porintie 4 (E85 1.671)","11.03.","2.066","2.176","-"
"6","Neste,  Karjalankatu 7","10.03.","2.032","2.132","2.082"
"7","Teboil Express, Papinhaka Papinhaankatu 7","08.03.","-","-","2.010"
"8","Shell Express,  Karjalankatu (*Vpower)","07.03.","1.988","*2.098","-"
