"","Jakeluasema","PVM","95E10","98E","Di"
"1","","",NA,"",""
"2","Keskihinnat:","",1.913,"2.014","1.821"
"3","","",NA,"",""
"4","Teboil Express, Papinhaka Papinhaankatu 7","16.05.",1.888,"1.988","1.801"
"5","Neste,  Karjalankatu 7","15.05.",1.888,"1.988","1.801"
"6","ABC, Prisma Porintie 4 (E85 1.671)","15.05.",1.909,"-","-"
"7","Neste Oil, K-Supermarket Ahteentie 1","14.05.",1.918,"2.018","1.819"
"8","ABC, Sale Monnankatu 4","12.05.",1.961,"2.061","1.862"
